timestamp_utc,local_date,local_hour,month_num,day_of_week,is_weekend,price_eur_mwh,load_mw,wind_onshore_mw,wind_offshore_mw,solar_mw
2023-12-31T23:00:00Z,2024-01-01,0,1,0,0,0.1,40170.25,29583.75,5679.25,3.25
2024-01-01T00:00:00Z,2024-01-01,1,1,0,0,0.01,38818.25,29493.0,5345.75,3.0
2024-01-01T01:00:00Z,2024-01-01,2,1,0,0,0.0,37847.75,29573.5,5188.5,3.0
2024-01-01T02:00:00Z,2024-01-01,3,1,0,0,-0.01,37123.25,29037.5,4674.25,3.25
2024-01-01T03:00:00Z,2024-01-01,4,1,0,0,-0.03,36753.75,28970.0,4439.25,3.0
2024-01-01T04:00:00Z,2024-01-01,5,1,0,0,-0.02,37051.25,29096.75,4624.75,3.25
2024-01-01T05:00:00Z,2024-01-01,6,1,0,0,-0.05,36725.5,29083.25,4285.25,3.25
2024-01-01T06:00:00Z,2024-01-01,7,1,0,0,-0.02,37321.0,29672.0,3897.25,4.0
2024-01-01T07:00:00Z,2024-01-01,8,1,0,0,0.0,37984.25,30346.0,3856.5,425.25
2024-01-01T08:00:00Z,2024-01-01,9,1,0,0,0.04,39952.0,30440.25,3231.5,3217.5
2024-01-01T09:00:00Z,2024-01-01,10,1,0,0,0.06,42309.25,30315.25,3470.0,6342.5
2024-01-01T10:00:00Z,2024-01-01,11,1,0,0,0.54,44829.25,30266.25,3573.25,8136.5
2024-01-01T11:00:00Z,2024-01-01,12,1,0,0,2.24,45824.0,30406.75,3296.0,7771.5
2024-01-01T12:00:00Z,2024-01-01,13,1,0,0,1.96,45251.75,29770.75,3278.5,6366.0
2024-01-01T13:00:00Z,2024-01-01,14,1,0,0,1.04,44904.5,28508.5,3304.25,4199.25
2024-01-01T14:00:00Z,2024-01-01,15,1,0,0,3.66,44952.25,27437.0,3809.75,1422.5
2024-01-01T15:00:00Z,2024-01-01,16,1,0,0,43.06,46881.25,27379.75,4230.5,83.5
2024-01-01T16:00:00Z,2024-01-01,17,1,0,0,49.93,50120.5,27987.75,4448.0,5.75
2024-01-01T17:00:00Z,2024-01-01,18,1,0,0,58.0,50199.5,27035.75,4487.0,5.25
2024-01-01T18:00:00Z,2024-01-01,19,1,0,0,54.25,49118.25,26403.75,4588.75,4.5
2024-01-01T19:00:00Z,2024-01-01,20,1,0,0,48.01,47071.75,25502.25,4638.75,3.25
2024-01-01T20:00:00Z,2024-01-01,21,1,0,0,42.95,45149.0,24367.5,4654.25,3.0
2024-01-01T21:00:00Z,2024-01-01,22,1,0,0,47.09,43664.25,22961.75,4559.75,2.75
2024-01-01T22:00:00Z,2024-01-01,23,1,0,0,35.55,41057.25,21868.75,3722.75,3.0
2024-01-01T23:00:00Z,2024-01-02,0,1,1,0,30.59,38390.0,20845.75,3619.25,3.25
2024-01-02T00:00:00Z,2024-01-02,1,1,1,0,20.07,37078.0,19916.75,3763.75,3.0
2024-01-02T01:00:00Z,2024-01-02,2,1,1,0,31.03,37041.75,19817.25,3696.0,3.25
2024-01-02T02:00:00Z,2024-01-02,3,1,1,0,18.39,37358.25,21004.0,4018.0,3.5
2024-01-02T03:00:00Z,2024-01-02,4,1,1,0,11.08,39412.25,22675.75,4777.0,3.0
2024-01-02T04:00:00Z,2024-01-02,5,1,1,0,13.78,42454.0,25176.75,5096.0,3.25
2024-01-02T05:00:00Z,2024-01-02,6,1,1,0,47.63,47726.0,28163.25,5178.5,3.5
2024-01-02T06:00:00Z,2024-01-02,7,1,1,0,58.1,52564.75,29854.5,5190.75,3.0
2024-01-02T07:00:00Z,2024-01-02,8,1,1,0,65.67,56047.5,30872.5,5175.75,50.75
2024-01-02T08:00:00Z,2024-01-02,9,1,1,0,64.73,57931.5,30646.5,5187.75,538.0
2024-01-02T09:00:00Z,2024-01-02,10,1,1,0,68.98,59509.5,30483.5,5186.25,1390.0
2024-01-02T10:00:00Z,2024-01-02,11,1,1,0,73.54,60929.5,29014.0,4353.75,2153.25
2024-01-02T11:00:00Z,2024-01-02,12,1,1,0,78.16,61269.75,27920.25,3806.0,2625.5
2024-01-02T12:00:00Z,2024-01-02,13,1,1,0,78.87,60607.0,27443.0,3366.25,2307.0
2024-01-02T13:00:00Z,2024-01-02,14,1,1,0,79.24,59705.0,26906.25,3298.0,1232.75
2024-01-02T14:00:00Z,2024-01-02,15,1,1,0,79.96,60067.0,27167.25,3251.5,343.75
2024-01-02T15:00:00Z,2024-01-02,16,1,1,0,83.46,61427.0,28748.5,3734.5,12.5
2024-01-02T16:00:00Z,2024-01-02,17,1,1,0,80.92,63376.75,30712.75,5059.0,4.0
2024-01-02T17:00:00Z,2024-01-02,18,1,1,0,74.95,63072.0,32516.25,6032.25,3.75
2024-01-02T18:00:00Z,2024-01-02,19,1,1,0,63.18,61214.75,34632.25,6402.5,3.25
2024-01-02T19:00:00Z,2024-01-02,20,1,1,0,57.11,58093.5,36043.75,6434.0,2.5
2024-01-02T20:00:00Z,2024-01-02,21,1,1,0,46.89,54777.75,37234.5,6373.75,3.0
2024-01-02T21:00:00Z,2024-01-02,22,1,1,0,40.0,52006.25,37172.0,6056.0,3.5
2024-01-02T22:00:00Z,2024-01-02,23,1,1,0,7.43,49067.5,37663.75,5661.0,3.0
2024-01-02T23:00:00Z,2024-01-03,0,1,2,0,-0.08,46137.5,36707.75,3957.75,3.0
2024-01-03T00:00:00Z,2024-01-03,1,1,2,0,-1.23,44335.25,36906.25,3200.75,3.0
2024-01-03T01:00:00Z,2024-01-03,2,1,2,0,-1.3,43294.75,37340.25,3077.5,3.0
2024-01-03T02:00:00Z,2024-01-03,3,1,2,0,-1.31,43656.25,37466.25,2897.0,3.0
2024-01-03T03:00:00Z,2024-01-03,4,1,2,0,-1.31,45081.75,38304.0,2893.25,3.0
2024-01-03T04:00:00Z,2024-01-03,5,1,2,0,-1.38,47957.5,38633.0,3439.0,3.0
2024-01-03T05:00:00Z,2024-01-03,6,1,2,0,1.09,53736.25,41864.75,5103.25,3.5
2024-01-03T06:00:00Z,2024-01-03,7,1,2,0,40.59,58238.5,42989.5,5126.75,3.0
2024-01-03T07:00:00Z,2024-01-03,8,1,2,0,59.61,60985.0,42366.5,5151.0,314.5
2024-01-03T08:00:00Z,2024-01-03,9,1,2,0,60.61,62279.0,41508.75,5273.5,2371.75
2024-01-03T09:00:00Z,2024-01-03,10,1,2,0,57.0,63084.75,41712.5,5253.75,5093.0
2024-01-03T10:00:00Z,2024-01-03,11,1,2,0,54.89,64448.0,42285.25,5309.0,6069.0
2024-01-03T11:00:00Z,2024-01-03,12,1,2,0,53.89,64460.75,41979.25,5096.0,6408.75
2024-01-03T12:00:00Z,2024-01-03,13,1,2,0,54.42,63089.25,41288.0,4553.0,6128.5
2024-01-03T13:00:00Z,2024-01-03,14,1,2,0,60.86,61937.75,40374.5,4311.25,4156.0
2024-01-03T14:00:00Z,2024-01-03,15,1,2,0,67.18,61490.25,38924.0,3773.75,1577.5
2024-01-03T15:00:00Z,2024-01-03,16,1,2,0,73.59,62105.5,37201.0,3559.75,94.0
2024-01-03T16:00:00Z,2024-01-03,17,1,2,0,82.28,64559.0,35083.75,3643.75,6.5
2024-01-03T17:00:00Z,2024-01-03,18,1,2,0,82.97,64586.5,33908.75,3351.25,4.5
2024-01-03T18:00:00Z,2024-01-03,19,1,2,0,79.03,62472.25,32696.5,3252.0,4.25
2024-01-03T19:00:00Z,2024-01-03,20,1,2,0,73.23,58666.5,31814.5,3241.5,3.25
2024-01-03T20:00:00Z,2024-01-03,21,1,2,0,67.41,55714.0,31387.5,3402.5,2.75
2024-01-03T21:00:00Z,2024-01-03,22,1,2,0,65.0,52734.75,30189.5,3527.0,3.0
2024-01-03T22:00:00Z,2024-01-03,23,1,2,0,58.12,48999.5,30299.0,3878.75,3.0
2024-01-03T23:00:00Z,2024-01-04,0,1,3,0,57.3,46366.0,30624.75,4094.75,3.0
2024-01-04T00:00:00Z,2024-01-04,1,1,3,0,50.46,45278.25,31303.0,4162.0,3.0
2024-01-04T01:00:00Z,2024-01-04,2,1,3,0,40.0,44642.5,32363.25,4182.75,3.0
2024-01-04T02:00:00Z,2024-01-04,3,1,3,0,25.48,45027.25,32967.25,4046.25,3.0
2024-01-04T03:00:00Z,2024-01-04,4,1,3,0,35.0,46279.75,33536.5,3944.25,3.0
2024-01-04T04:00:00Z,2024-01-04,5,1,3,0,57.73,48751.5,34081.5,3842.25,3.0
2024-01-04T05:00:00Z,2024-01-04,6,1,3,0,72.65,53684.0,33569.25,3646.25,3.5
2024-01-04T06:00:00Z,2024-01-04,7,1,3,0,85.02,59303.5,32616.0,3382.25,3.0
2024-01-04T07:00:00Z,2024-01-04,8,1,3,0,91.47,62947.25,31220.0,3206.25,165.75
2024-01-04T08:00:00Z,2024-01-04,9,1,3,0,94.2,64255.0,29872.25,2882.25,1591.0
2024-01-04T09:00:00Z,2024-01-04,10,1,3,0,91.61,65365.0,28870.0,2481.25,3596.0
2024-01-04T10:00:00Z,2024-01-04,11,1,3,0,90.03,65554.75,27722.25,1685.25,5056.5
2024-01-04T11:00:00Z,2024-01-04,12,1,3,0,86.3,65594.5,25605.0,1447.0,5538.0
2024-01-04T12:00:00Z,2024-01-04,13,1,3,0,85.96,64722.75,23059.25,1338.5,5060.25
2024-01-04T13:00:00Z,2024-01-04,14,1,3,0,92.11,63715.0,20137.75,1277.5,3657.5
2024-01-04T14:00:00Z,2024-01-04,15,1,3,0,98.62,63035.0,17162.25,1368.5,1536.5
2024-01-04T15:00:00Z,2024-01-04,16,1,3,0,105.73,63827.5,14137.75,1596.25,95.75
2024-01-04T16:00:00Z,2024-01-04,17,1,3,0,133.23,65704.5,11291.5,1624.75,7.75
2024-01-04T17:00:00Z,2024-01-04,18,1,3,0,144.65,64839.75,8931.25,1513.25,11.5
2024-01-04T18:00:00Z,2024-01-04,19,1,3,0,125.0,63362.75,7298.75,1831.5,4.25
2024-01-04T19:00:00Z,2024-01-04,20,1,3,0,103.59,59665.5,6810.0,2132.0,3.0
2024-01-04T20:00:00Z,2024-01-04,21,1,3,0,100.01,56429.75,6229.5,2571.25,3.0
2024-01-04T21:00:00Z,2024-01-04,22,1,3,0,94.86,53468.75,6551.0,3260.75,3.0
2024-01-04T22:00:00Z,2024-01-04,23,1,3,0,88.83,50083.0,6933.25,3539.0,2.5
2024-01-04T23:00:00Z,2024-01-05,0,1,4,0,86.08,46882.75,7936.75,4060.5,3.0
2024-01-05T00:00:00Z,2024-01-05,1,1,4,0,80.51,45242.0,9231.5,4697.0,3.0
2024-01-05T01:00:00Z,2024-01-05,2,1,4,0,77.01,44115.25,11004.25,4944.5,3.0
2024-01-05T02:00:00Z,2024-01-05,3,1,4,0,73.21,44397.0,13222.0,5065.5,3.0
2024-01-05T03:00:00Z,2024-01-05,4,1,4,0,74.05,45672.25,14633.5,5095.5,3.0
2024-01-05T04:00:00Z,2024-01-05,5,1,4,0,76.03,48107.75,16339.75,5112.5,3.0
2024-01-05T05:00:00Z,2024-01-05,6,1,4,0,81.0,52828.0,18203.75,5153.75,3.0
2024-01-05T06:00:00Z,2024-01-05,7,1,4,0,87.0,58204.0,19878.25,5184.0,3.25
2024-01-05T07:00:00Z,2024-01-05,8,1,4,0,89.57,61650.5,21402.5,5251.25,188.5
2024-01-05T08:00:00Z,2024-01-05,9,1,4,0,94.93,63237.0,22191.25,5278.75,1696.75
2024-01-05T09:00:00Z,2024-01-05,10,1,4,0,96.28,64022.0,22616.75,5316.0,4069.25
2024-01-05T10:00:00Z,2024-01-05,11,1,4,0,98.22,64775.0,22939.0,5359.0,5644.25
2024-01-05T11:00:00Z,2024-01-05,12,1,4,0,92.24,64509.25,22733.25,5398.0,5630.75
2024-01-05T12:00:00Z,2024-01-05,13,1,4,0,91.54,63212.0,22291.0,5478.0,4351.75
2024-01-05T13:00:00Z,2024-01-05,14,1,4,0,96.41,62148.75,21551.5,5604.75,2795.5
2024-01-05T14:00:00Z,2024-01-05,15,1,4,0,100.05,61704.75,20335.5,5770.0,1106.5
2024-01-05T15:00:00Z,2024-01-05,16,1,4,0,102.97,62787.25,19746.25,5844.75,85.0
2024-01-05T16:00:00Z,2024-01-05,17,1,4,0,107.38,65094.75,19962.0,5960.5,4.5
2024-01-05T17:00:00Z,2024-01-05,18,1,4,0,108.45,64997.5,20029.5,6084.25,5.5
2024-01-05T18:00:00Z,2024-01-05,19,1,4,0,103.96,63064.5,19955.5,6204.5,4.75
2024-01-05T19:00:00Z,2024-01-05,20,1,4,0,100.09,59468.25,19086.0,6226.0,3.75
2024-01-05T20:00:00Z,2024-01-05,21,1,4,0,94.19,56368.25,18095.5,6224.25,3.0
2024-01-05T21:00:00Z,2024-01-05,22,1,4,0,94.92,53853.5,16482.25,6216.75,4.0
2024-01-05T22:00:00Z,2024-01-05,23,1,4,0,86.8,50416.0,14884.0,6162.0,3.0
2024-01-05T23:00:00Z,2024-01-06,0,1,5,1,82.25,47558.0,13390.75,6186.0,3.0
2024-01-06T00:00:00Z,2024-01-06,1,1,5,1,80.2,45836.0,12065.25,6124.25,3.0
2024-01-06T01:00:00Z,2024-01-06,2,1,5,1,76.13,44859.5,11346.25,5937.75,3.0
2024-01-06T02:00:00Z,2024-01-06,3,1,5,1,73.01,44223.5,10872.75,5721.25,3.0
2024-01-06T03:00:00Z,2024-01-06,4,1,5,1,73.01,44314.0,10525.5,5764.25,3.0
2024-01-06T04:00:00Z,2024-01-06,5,1,5,1,74.59,44637.5,10075.75,5786.75,3.0
2024-01-06T05:00:00Z,2024-01-06,6,1,5,1,75.1,45244.75,10106.5,5806.0,3.25
2024-01-06T06:00:00Z,2024-01-06,7,1,5,1,81.39,46848.25,9973.75,5827.0,3.5
2024-01-06T07:00:00Z,2024-01-06,8,1,5,1,88.4,50410.5,10109.0,5806.25,109.5
2024-01-06T08:00:00Z,2024-01-06,9,1,5,1,92.23,53938.0,10308.0,5748.75,1040.0
2024-01-06T09:00:00Z,2024-01-06,10,1,5,1,97.3,55906.75,10023.0,5772.5,2147.25
2024-01-06T10:00:00Z,2024-01-06,11,1,5,1,100.43,57656.75,9934.25,5689.5,2765.0
2024-01-06T11:00:00Z,2024-01-06,12,1,5,1,99.16,58010.5,10055.0,5645.25,2880.5
2024-01-06T12:00:00Z,2024-01-06,13,1,5,1,95.22,56947.75,10008.75,5626.0,2332.5
2024-01-06T13:00:00Z,2024-01-06,14,1,5,1,92.55,56351.0,10020.25,5700.0,1418.0
2024-01-06T14:00:00Z,2024-01-06,15,1,5,1,95.09,56437.25,10099.0,5818.75,477.5
2024-01-06T15:00:00Z,2024-01-06,16,1,5,1,99.85,57204.75,10094.5,5871.0,22.25
2024-01-06T16:00:00Z,2024-01-06,17,1,5,1,104.27,59214.25,10358.75,5932.75,3.75
2024-01-06T17:00:00Z,2024-01-06,18,1,5,1,103.63,59277.25,10403.75,5959.5,4.0
2024-01-06T18:00:00Z,2024-01-06,19,1,5,1,99.0,57654.75,10465.5,5896.25,4.0
2024-01-06T19:00:00Z,2024-01-06,20,1,5,1,92.14,54549.5,10710.75,5779.75,3.75
2024-01-06T20:00:00Z,2024-01-06,21,1,5,1,88.0,52155.25,10752.75,5637.0,3.0
2024-01-06T21:00:00Z,2024-01-06,22,1,5,1,86.57,50914.5,10692.75,5431.25,2.75
2024-01-06T22:00:00Z,2024-01-06,23,1,5,1,79.87,48121.75,10968.5,5123.75,3.0
2024-01-06T23:00:00Z,2024-01-07,0,1,6,1,84.08,45382.75,11073.25,4767.5,3.0
2024-01-07T00:00:00Z,2024-01-07,1,1,6,1,79.82,43746.25,11182.75,4777.75,2.75
2024-01-07T01:00:00Z,2024-01-07,2,1,6,1,76.76,43048.75,11297.25,4786.25,3.0
2024-01-07T02:00:00Z,2024-01-07,3,1,6,1,73.46,42566.5,11534.0,4525.25,3.0
2024-01-07T03:00:00Z,2024-01-07,4,1,6,1,71.86,42672.5,11819.25,4437.75,2.5
2024-01-07T04:00:00Z,2024-01-07,5,1,6,1,72.08,42592.75,12066.5,4322.5,3.0
2024-01-07T05:00:00Z,2024-01-07,6,1,6,1,74.9,42738.25,12866.25,4189.25,3.0
2024-01-07T06:00:00Z,2024-01-07,7,1,6,1,77.69,44372.5,13051.5,3977.75,4.0
2024-01-07T07:00:00Z,2024-01-07,8,1,6,1,81.79,46910.75,12780.5,3789.25,111.25
2024-01-07T08:00:00Z,2024-01-07,9,1,6,1,84.86,50727.25,12537.75,3543.25,945.75
2024-01-07T09:00:00Z,2024-01-07,10,1,6,1,87.15,53437.25,12203.75,3211.5,2126.75
2024-01-07T10:00:00Z,2024-01-07,11,1,6,1,89.14,56026.5,12400.0,2957.5,3362.0
2024-01-07T11:00:00Z,2024-01-07,12,1,6,1,88.66,56856.5,13029.75,2608.25,3792.5
2024-01-07T12:00:00Z,2024-01-07,13,1,6,1,84.81,55751.25,13673.5,2543.75,3162.75
2024-01-07T13:00:00Z,2024-01-07,14,1,6,1,84.34,54913.0,14042.75,2742.75,2014.75
2024-01-07T14:00:00Z,2024-01-07,15,1,6,1,88.01,54643.5,13997.0,2964.0,730.25
2024-01-07T15:00:00Z,2024-01-07,16,1,6,1,93.42,56329.0,14481.25,3339.0,41.25
2024-01-07T16:00:00Z,2024-01-07,17,1,6,1,101.77,59864.25,15438.75,3714.0,3.25
2024-01-07T17:00:00Z,2024-01-07,18,1,6,1,104.85,60473.25,16883.25,4006.0,3.25
2024-01-07T18:00:00Z,2024-01-07,19,1,6,1,103.55,59068.25,17685.0,4564.5,3.0
2024-01-07T19:00:00Z,2024-01-07,20,1,6,1,100.5,56368.75,16790.75,5002.75,3.0
2024-01-07T20:00:00Z,2024-01-07,21,1,6,1,93.31,54746.5,15487.5,5250.5,3.5
2024-01-07T21:00:00Z,2024-01-07,22,1,6,1,91.17,54224.5,15130.75,5428.75,3.0
2024-01-07T22:00:00Z,2024-01-07,23,1,6,1,83.86,51706.75,15335.25,5577.0,3.0
2024-01-07T23:00:00Z,2024-01-08,0,1,0,0,87.02,50045.0,15350.0,5641.25,3.0
2024-01-08T00:00:00Z,2024-01-08,1,1,0,0,84.32,48530.75,16064.25,5542.75,3.0
2024-01-08T01:00:00Z,2024-01-08,2,1,0,0,81.82,48045.0,16786.25,5645.5,2.75
2024-01-08T02:00:00Z,2024-01-08,3,1,0,0,79.11,48212.25,17120.0,5729.0,3.0
2024-01-08T03:00:00Z,2024-01-08,4,1,0,0,78.48,49203.0,16654.25,5596.5,3.0
2024-01-08T04:00:00Z,2024-01-08,5,1,0,0,82.1,52497.75,16297.25,5519.0,3.25
2024-01-08T05:00:00Z,2024-01-08,6,1,0,0,94.3,60305.25,16543.75,5484.0,3.0
2024-01-08T06:00:00Z,2024-01-08,7,1,0,0,111.1,66176.0,16584.5,5410.25,3.25
2024-01-08T07:00:00Z,2024-01-08,8,1,0,0,121.11,69647.5,17067.25,5353.75,176.75
2024-01-08T08:00:00Z,2024-01-08,9,1,0,0,117.83,70157.5,16960.25,5462.0,1792.0
2024-01-08T09:00:00Z,2024-01-08,10,1,0,0,110.6,69722.0,17008.25,5261.75,4477.75
2024-01-08T10:00:00Z,2024-01-08,11,1,0,0,103.0,69755.75,16747.5,5357.0,7502.25
2024-01-08T11:00:00Z,2024-01-08,12,1,0,0,95.5,69315.75,16744.0,5173.0,9389.75
2024-01-08T12:00:00Z,2024-01-08,13,1,0,0,92.6,69045.5,17090.25,4934.25,9026.25
2024-01-08T13:00:00Z,2024-01-08,14,1,0,0,100.0,68221.5,17237.5,4827.75,6239.5
2024-01-08T14:00:00Z,2024-01-08,15,1,0,0,107.98,67905.25,17346.0,4744.0,2335.25
2024-01-08T15:00:00Z,2024-01-08,16,1,0,0,116.87,68308.25,17908.5,4872.75,138.0
2024-01-08T16:00:00Z,2024-01-08,17,1,0,0,129.13,70711.0,18469.75,4955.75,5.25
2024-01-08T17:00:00Z,2024-01-08,18,1,0,0,130.01,70678.25,18612.5,4839.75,6.0
2024-01-08T18:00:00Z,2024-01-08,19,1,0,0,122.12,69326.75,18648.5,4581.75,3.5
2024-01-08T19:00:00Z,2024-01-08,20,1,0,0,114.21,65828.0,18180.0,4120.0,3.25
2024-01-08T20:00:00Z,2024-01-08,21,1,0,0,102.83,62587.25,17557.5,3700.0,3.0
2024-01-08T21:00:00Z,2024-01-08,22,1,0,0,99.98,59977.5,16329.0,3198.0,3.25
2024-01-08T22:00:00Z,2024-01-08,23,1,0,0,91.49,56515.0,15459.75,2707.75,3.25
2024-01-08T23:00:00Z,2024-01-09,0,1,1,0,88.16,54800.0,14615.0,2437.5,3.0
2024-01-09T00:00:00Z,2024-01-09,1,1,1,0,87.04,53013.75,13701.5,2408.5,3.25
2024-01-09T01:00:00Z,2024-01-09,2,1,1,0,85.0,52305.25,13115.5,2250.25,3.0
2024-01-09T02:00:00Z,2024-01-09,3,1,1,0,84.14,51986.25,12574.0,1966.25,3.0
2024-01-09T03:00:00Z,2024-01-09,4,1,1,0,85.72,52933.25,12247.25,1758.5,3.0
2024-01-09T04:00:00Z,2024-01-09,5,1,1,0,89.28,56133.0,11900.5,1549.0,3.0
2024-01-09T05:00:00Z,2024-01-09,6,1,1,0,108.51,62377.75,12084.25,1304.25,3.75
2024-01-09T06:00:00Z,2024-01-09,7,1,1,0,124.06,68218.5,11904.25,1065.25,4.0
2024-01-09T07:00:00Z,2024-01-09,8,1,1,0,133.24,70871.5,11748.0,865.5,516.75
2024-01-09T08:00:00Z,2024-01-09,9,1,1,0,120.91,70857.25,10437.5,679.75,4475.25
2024-01-09T09:00:00Z,2024-01-09,10,1,1,0,113.19,70830.25,8629.75,598.75,10193.75
2024-01-09T10:00:00Z,2024-01-09,11,1,1,0,105.78,70792.0,7605.25,580.5,14679.75
2024-01-09T11:00:00Z,2024-01-09,12,1,1,0,100.22,70341.25,7255.75,641.0,16317.25
2024-01-09T12:00:00Z,2024-01-09,13,1,1,0,100.82,68867.0,7530.75,644.5,14882.5
2024-01-09T13:00:00Z,2024-01-09,14,1,1,0,110.89,67306.5,7878.0,489.5,10240.25
2024-01-09T14:00:00Z,2024-01-09,15,1,1,0,119.4,67221.0,8193.0,603.0,3991.75
2024-01-09T15:00:00Z,2024-01-09,16,1,1,0,127.85,68084.25,10072.75,622.5,243.5
2024-01-09T16:00:00Z,2024-01-09,17,1,1,0,137.84,71236.25,12154.0,686.5,3.75
2024-01-09T17:00:00Z,2024-01-09,18,1,1,0,137.8,71059.25,12744.0,676.25,3.25
2024-01-09T18:00:00Z,2024-01-09,19,1,1,0,130.43,69586.5,12679.0,597.25,3.25
2024-01-09T19:00:00Z,2024-01-09,20,1,1,0,120.24,66124.75,12142.25,635.0,3.75
2024-01-09T20:00:00Z,2024-01-09,21,1,1,0,111.68,63224.0,11571.25,850.5,3.0
2024-01-09T21:00:00Z,2024-01-09,22,1,1,0,106.18,60247.75,11132.0,720.75,3.0
2024-01-09T22:00:00Z,2024-01-09,23,1,1,0,97.09,57335.75,10623.25,614.5,3.0
2024-01-09T23:00:00Z,2024-01-10,0,1,2,0,89.29,55036.0,9846.75,451.5,3.25
2024-01-10T00:00:00Z,2024-01-10,1,1,2,0,86.76,53368.5,9223.75,383.25,3.5
2024-01-10T01:00:00Z,2024-01-10,2,1,2,0,86.73,52543.0,9068.25,434.0,3.0
2024-01-10T02:00:00Z,2024-01-10,3,1,2,0,86.09,52445.5,8777.75,451.5,3.0
2024-01-10T03:00:00Z,2024-01-10,4,1,2,0,86.3,53119.0,8730.0,482.25,3.0
2024-01-10T04:00:00Z,2024-01-10,5,1,2,0,89.05,56026.25,8594.25,613.75,3.25
2024-01-10T05:00:00Z,2024-01-10,6,1,2,0,108.88,62505.0,8640.0,776.5,3.0
2024-01-10T06:00:00Z,2024-01-10,7,1,2,0,126.29,68074.5,8578.5,984.0,3.75
2024-01-10T07:00:00Z,2024-01-10,8,1,2,0,141.28,70666.75,8313.0,1097.0,490.5
2024-01-10T08:00:00Z,2024-01-10,9,1,2,0,130.39,71470.25,7004.5,1150.5,4107.5
2024-01-10T09:00:00Z,2024-01-10,10,1,2,0,118.56,71238.5,5196.0,995.0,9443.5
2024-01-10T10:00:00Z,2024-01-10,11,1,2,0,109.13,70909.25,3668.75,871.5,13666.25
2024-01-10T11:00:00Z,2024-01-10,12,1,2,0,102.21,70050.0,2683.0,793.0,15282.75
2024-01-10T12:00:00Z,2024-01-10,13,1,2,0,105.61,68746.5,2203.5,861.75,13872.75
2024-01-10T13:00:00Z,2024-01-10,14,1,2,0,112.91,67476.0,2206.75,940.0,9586.0
2024-01-10T14:00:00Z,2024-01-10,15,1,2,0,123.8,67311.25,2473.75,1108.5,3818.0
2024-01-10T15:00:00Z,2024-01-10,16,1,2,0,134.64,68447.75,3674.0,1405.0,293.25
2024-01-10T16:00:00Z,2024-01-10,17,1,2,0,143.79,71087.75,5145.25,1568.75,5.0
2024-01-10T17:00:00Z,2024-01-10,18,1,2,0,140.0,70733.5,5861.25,1359.75,3.0
2024-01-10T18:00:00Z,2024-01-10,19,1,2,0,132.15,69510.75,5238.25,1076.0,3.5
2024-01-10T19:00:00Z,2024-01-10,20,1,2,0,120.0,66369.5,4468.75,853.0,4.5
2024-01-10T20:00:00Z,2024-01-10,21,1,2,0,109.76,63116.0,3885.0,657.5,3.5
2024-01-10T21:00:00Z,2024-01-10,22,1,2,0,104.49,60387.5,3457.75,601.25,3.25
2024-01-10T22:00:00Z,2024-01-10,23,1,2,0,96.03,57235.0,3257.75,603.25,3.0
2024-01-10T23:00:00Z,2024-01-11,0,1,3,0,91.75,55496.75,3254.5,725.25,3.0
2024-01-11T00:00:00Z,2024-01-11,1,1,3,0,88.59,54369.0,3554.25,920.0,3.0
2024-01-11T01:00:00Z,2024-01-11,2,1,3,0,87.25,53263.75,3860.25,1187.25,3.0
2024-01-11T02:00:00Z,2024-01-11,3,1,3,0,82.38,53320.75,3743.25,1559.5,3.0
2024-01-11T03:00:00Z,2024-01-11,4,1,3,0,81.95,54278.5,3888.0,1996.75,3.0
2024-01-11T04:00:00Z,2024-01-11,5,1,3,0,89.36,57389.75,4368.75,2480.25,3.0
2024-01-11T05:00:00Z,2024-01-11,6,1,3,0,102.07,63831.5,5025.25,2647.25,3.0
2024-01-11T06:00:00Z,2024-01-11,7,1,3,0,116.86,69391.5,5923.5,2925.25,3.5
2024-01-11T07:00:00Z,2024-01-11,8,1,3,0,141.0,71973.5,6409.0,3217.25,544.25
2024-01-11T08:00:00Z,2024-01-11,9,1,3,0,129.16,72159.25,6128.25,2986.0,4210.0
2024-01-11T09:00:00Z,2024-01-11,10,1,3,0,113.65,71926.0,5051.25,2704.5,9326.0
2024-01-11T10:00:00Z,2024-01-11,11,1,3,0,106.48,71881.5,4443.5,2225.5,12970.5
2024-01-11T11:00:00Z,2024-01-11,12,1,3,0,99.38,71181.5,3840.25,1885.0,13759.5
2024-01-11T12:00:00Z,2024-01-11,13,1,3,0,99.0,70395.5,3730.75,1849.75,12115.25
2024-01-11T13:00:00Z,2024-01-11,14,1,3,0,105.98,68729.5,3769.0,1919.75,8367.25
2024-01-11T14:00:00Z,2024-01-11,15,1,3,0,117.96,68330.5,3891.25,2011.75,3526.0
2024-01-11T15:00:00Z,2024-01-11,16,1,3,0,137.35,69340.75,4624.75,1857.5,327.5
2024-01-11T16:00:00Z,2024-01-11,17,1,3,0,150.09,71401.25,4785.0,1461.75,8.75
2024-01-11T17:00:00Z,2024-01-11,18,1,3,0,136.69,70807.75,4741.0,974.25,4.25
2024-01-11T18:00:00Z,2024-01-11,19,1,3,0,132.31,69581.0,4462.25,640.0,3.5
2024-01-11T19:00:00Z,2024-01-11,20,1,3,0,117.88,66048.5,3994.5,457.75,3.75
